          (   4,    0) (   5,    0) (   2,    0) (   5,    0) (   4,    0) (   2,    0) (   3,    0) (   3,    0) (   6,    0) (   2,    0)
          (   3,    0) (   1,    0) (   1,    0) (   5,    0) (   5,    0) (   4,    0) (   2,    0) (   2,    0) (   3,    0) (   4,    0)
          (   1,    0) (   4,    0) (   3,    0) (   5,    0) (   3,    0) (   4,    0) (   5,    0) (   3,    0) (   1,    0) (   1,    0)
          (   4,    0) (   2,    0) (   2,    0) (   4,    0) (   6,    0) (   3,    0) (   3,    0) (   3,    0) (   3,    0) (   1,    0)
          (   4,    0) (   1,    0) (   3,    0) (   3,    0) (   3,    0) (   1,    0) (   5,    0) (   2,    0) (   1,    0) (   0,    0)
          (   2,    0) (   7,    0) (   7,    0) (   4,    0) (   3,    0) (   4,    0) (   4,    0) (   4,    0) (   4,    0) (   3,    0)
          (   3,    0) (   2,    0) (   5,    0) (   1,    0) (   2,    0) (   5,    0) (   4,    0) (   1,    0) (   3,    0) (   1,    0)
          (   2,    0) (   4,    0) (   4,    0) (   5,    0) (   3,    0) (   2,    0) (   1,    0) (   2,    0) (   3,    0) (   3,    0)
          (   4,    0) (   2,    0) (   3,    0) (   3,    0) (   5,    0) (   5,    0) (   1,    0) (   3,    0) (   4,    0) (   3,    0)
          (   6,    0) (   1,    0) (   3,    0) (   3,    0) (   2,    0) (   2,    0) (   2,    0) (   4,    0) (   3,    0) (   2,    0)
          (   3,    0) (   4,    0) (   8,    0) (   3,    0) (   5,    0) (   2,    0) (   3,    0) (   6,    0) (   2,    0) (   5,    0)
          (   8,    0) (   6,    0) (   4,    0) (   1,    0) (   5,    0) (   6,    0) (   4,    0) (   1,    0) (   4,    0) (   4,    0)
          (   6,    0) (   4,    0) (   3,    0) (   1,    0) (   1,    0) (   0,    0) (   4,    0) (   4,    0) (   3,    0) (   3,    0)
          (   6,    0) (   3,    0) (   1,    0) (   2,    0) (   6,    0) (   2,    0) (   2,    0) (   6,    0) (   4,    0) (   2,    0)
          (   2,    0) (   6,    0) (   6,    0) (   5,    0) (   2,    0) (   2,    0) (   1,    0) (   4,    0) (   1,    0) (   0,    0)
          (   2,    0) (   1,    0) (   3,    0) (   3,    0) (   3,    0) (   5,    0) (   2,    0) (   5,    0) (   6,    0) (   1,    0)
          (   4,    0) (   6,    0) (   5,    0) (   1,    0) (   3,    0) (  10,    0) (   3,    0) (   2,    0) (   2,    0) (   5,    0)
          (   1,    0) (   3,    0) (   5,    0) (   1,    0) (   2,    0) (   4,    0) (   2,    0) (   0,    0) (   3,    0) (   2,    0)
          (   4,    0) (   2,    0) (   4,    0) (   4,    0) (   4,    0) (   3,    0) (   5,    0) (   4,    0) (   4,    0) (   1,    0)
          (   3,    0) (   2,    0) (   5,    0) (   1,    0) (   4,    0) (   2,    0) (   1,    0) (   4,    0) (   5,    0) (   5,    0)
          (   5,    0) (   3,    0) (   1,    0) (   4,    0) (   5,    0) (   4,    0) (   3,    0) (   3,    0) (   1,    0) (   2,    0)
          (   5,    0) (   3,    0) (   3,    0) (   3,    0) (   5,    0) (   2,    0) (   3,    0) (   2,    0) (   4,    0) (   6,    0)
          (   4,    0) (   5,    0) (   2,    0) (   2,    0) (   3,    0) (   3,    0) (   3,    0) (   2,    0) (   4,    0) (   2,    0)
          (   4,    0) (   5,    0) (   4,    0) (   5,    0) (   1,    0) (   3,    0) (   3,    0) (   1,    0) (   3,    0) (   5,    0)
          (   2,    0) (   4,    0) (   3,    0) (   0,    0) (   4,    0) (   3,    0) (   5,    0) (   2,    0) (   4,    0) (   2,    0)
          (   1,    0) (   6,    0) (   2,    0) (   2,    0) (   2,    0) (   3,    0) (   3,    0) (   2,    0) (   5,    0) (   4,    0)
          (   4,    0) (   3,    0) (   1,    0) (   3,    0) (   2,    0) (   3,    0) (   2,    0) (   4,    0) (   5,    0) (   4,    0)
          (   3,    0) (   3,    0) (   3,    0) (   2,    0) (   3,    0) (   3,    0) (   4,    0) (   4,    0) (   4,    0) (   2,    0)
          (   0,    0) (   1,    0) (   5,    0) (   3,    0) (   2,    0) (   1,    0) (   4,    0) (   2,    0) (   3,    0) (   4,    0)
          (   1,    0) (   4,    0) (   5,    0) (   5,    0) (   5,    0) (   1,    0) (   4,    0) (   3,    0) (   4,    0) (   6,    0)
          (   1,    0) (   6,    0) (   2,    0) (   3,    0) (   5,    0) (   3,    0) (   1,    0) (   1,    0) (   3,    0) (   2,    0)
          (   1,    0) (   3,    0) (   5,    0) (   5,    0) (   3,    0) (   2,    0) (   3,    0) (   8,    0) (   1,    0) (   4,    0)
          (   4,    0) (   3,    0) (   1,    0) (   0,    0) (   2,    0) (   3,    0) (   4,    0) (   5,    0) (   4,    0) (   7,    0)
          (   3,    0) (   3,    0) (   2,    0) (   4,    0) (   4,    0) (   2,    0) (   2,    0) (   3,    0) (   7,    0) (   6,    0)
         
node   6 sent_total   2140  recv_total      5

node   7  (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   5,    1) (   2,    1) (   3,    0) (   3,    1) (   2,    0) (   4,    0)
          (   5,    0) (   4,    1) (   2,    0) (   3,    0) (   3,    0) (   3,    0) (   3,    0) (   6,    0) (   1,    0) (   5,    0)
          (   3,    0) (   6,    0) (   2,    0) (   2,    0) (   2,    0) (   4,    0) (   3,    0) (   3,    0) (   2,    0) (   5,    0)
          (   1,    0) (   2,    0) (   0,    0) (   4,    0) (   3,    0) (   3,    0) (   3,    0) (   3,    0) (   5,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   4,    0) (   3,    0) (   3,    0) (   4,    0) (   3,    0) (   5,    0) (   3,    0)
          (   1,    0) (   4,    0) (   3,    0) (   5,    0) (   3,    0) (   3,    0) (   2,    0) (   2,    0) (   2,    0) (   5,    0)
          (   1,    0) (   2,    0) (   5,    0) (   1,    0) (   3,    0) (   3,    0) (   0,    0) (   3,    0) (   3,    0) (   4,    0)
          (   3,    0) (   2,    0) (   1,    0) (   3,    0) (   3,    0) (   3,    0) (   2,    0) (   5,    0) (   3,    0) (   3,    0)
          (   5,    0) (   4,    0) (   3,    0) (   3,    0) (   3,    0) (   4,    0) (   3,    0) (   5,    0) (   2,    0) (   3,    0)
          (   7,    0) (   0,    0) (   1,    0) (   1,    0) (   4,    0) (   3,    0) (   3,    0) (   5,    0) (   2,    0) (   5,    0)
          (   2,    0) (   1,    0) (   1,    0) (   2,    0) (   0,    0) (   1,    0) (   4,    0) (   1,    0) (   4,    0) (   2,    0)
          (   2,    0) (   2,    0) (   2,    0) (   1,    0) (   2,    0) (   4,    0) (   4,    0) (   5,    0) (   2,    0) (   4,    0)
          (   2,    0) (   3,    0) (   3,    0) (   3,    0) (   3,    0) (   7,    0) (   3,    0) (   1,    0) (   0,    0) (   4,    0)
          (   1,    0) (   0,    0) (   1,    0) (   3,    0) (   3,    0) (   3,    0) (   1,    0) (   2,    0) (   0,    0) (   2,    0)
          (   4,    0) (   0,    0) (   4,    0) (   1,    0) (   5,    0) (   2,    0) (   2,    0) (   1,    0) (   3,    0) (   4,    0)
          (   4,    0) (   3,    0) (   0,    0) (   2,    0) (   2,    0) (   4,    0) (   5,    0) (   0,    0) (   1,    0) (   1,    0)
          (   2,    0) (   6,    0) (   6,    0) (   3,    0) (   3,    0) (   4,    0) (   3,    0) (   2,    0) (   5,    0) (   1,    0)
          (   4,    0) (   4,    0) (   1,    0) (   7,    0) (   3,    0) (   1,    0) (   4,    0) (   4,    0) (   6,    0) (   1,    0)
          (   1,    0) (   2,    0) (   1,    0) (   3,    0) (   3,    0) (   3,    0) (   5,    0) (   4,    0) (   2,    0) (   2,    0)
          (   1,    0) (   2,    0) (   1,    0) (   3,    0) (   5,    0) (   1,    0) (   4,    0) (   1,    0) (   0,    0) (   3,    0)
          (   1,    0) (   5,    0) (   6,    0) (   0,    0) (   2,    0) (   2,    0) (   2,    0) (   5,    0) (   1,    0) (   1,    0)
          (   4,    0) (   3,    0) (   3,    0) (   2,    0) (   5,    0) (   1,    0) (   3,    0) (   3,    0) (   5,    0) (   2,    0)
          (   2,    0) (   3,    0) (   1,    0) (   4,    0) (   1,    0) (   1,    0) (   2,    0) (   4,    0) (   2,    0) (   2,    0)
          (   4,    0) (   4,    0) (   5,    0) (   1,    0) (   2,    0) (   1,    0) (   1,    0) (   1,    0) (   4,    0) (   5,    0)
          (   2,    0) (   1,    0) (   5,    0) (   1,    0) (   1,    0) (   6,    0) (   1,    0) (   3,    0) (   4,    0) (   1,    0)
          (   5,    0) (   3,    0) (   2,    0) (   3,    0) (   4,    0) (   2,    0) (   1,    0) (   3,    0) (   3,    0) (   5,    0)
          (   2,    0) (   4,    0) (   7,    0) (   1,    0) (   3,    0) (   3,    0) (   2,    0) (   1,    0) (   2,    0) (   2,    0)
          (   6,    0) (   4,    0) (   6,    0) (   2,    0) (   0,    0) (   2,    0) (   3,    0) (   4,    0) (   2,    0) (   2,    0)
          (   1,    0) (   1,    0) (   2,    0) (   3,    0) (   1,    0) (   1,    0) (   3,    0) (   4,    0) (   4,    0) (   3,    0)
          (   5,    0) (   5,    0) (   2,    0) (   5,    0) (   4,    0) (   3,    0) (   2,    0) (   4,    0) (   1,    0) (   9,    0)
          (   4,    0) (   5,    0) (   1,    0) (   2,    0) (   3,    0) (   3,    0) (   3,    0) (   4,    0) (   6,    0) (   3,    0)
          (   5,    0) (   3,    0) (   3,    0) (   4,    0) (   3,    0) (   2,    0) (   3,    0) (   0,    0) (   2,    0) (   3,    0)
          (   4,    0) (   3,    0) (   2,    0) (   3,    0) (   5,    0) (   3,    0) (   2,    0) (   4,    0) (   0,    0) (   2,    0)
          (   2,    0) (   0,    0) (   2,    0) (   2,    0) (   2,    0) (   5,    0) (   2,    0) (   6,    0) (   5,    0) (   1,    0)
          (   2,    0) (   3,    0) (   1,    0) (   5,    0) (   1,    0) (   8,    0) (   6,    0) (   0,    0) (   4,    0) (   4,    0)
          (   2,    0) (   1,    0) (   3,    0) (   1,    0) (   5,    0) (   1,    0) (   1,    0) (   2,    0) (   6,    0) (   1,    0)
          (   4,    0) (   2,    0) (   7,    0) (   2,    0) (   4,    0) (   1,    0) (   3,    0) (   0,    0) (   7,    0) (   4,    0)
          (   3,    0) (   4,    0) (   0,    0) (   3,    0) (   2,    0) (   1,    0) (   3,    0) (   3,    0) (   4,    0) (   4,    0)
          (   2,    0) (   1,    0) (   5,    0) (   1,    0) (   4,    0) (   2,    0) (   2,    0) (   7,    0) (   2,    0) (   2,    0)
          (   4,    0) (   4,    0) (   2,    0) (   2,    0) (   2,    0) (   4,    0) (   4,    0) (   4,    0) (   4,    0) (   3,    0)
          (   4,    0) (   2,    0) (   1,    0) (   3,    0) (   5,    0) (   4,    0) (   6,    0) (   3,    0) (   2,    0) (   5,    0)
          (   3,    0) (   4,    0) (   2,    0) (   4,    0) (   1,    0) (   1,    0) (   6,    0) (   2,    0) (   1,    0) (   3,    0)
          (   6,    0) (   4,    0) (   2,    0) (   2,    0) (   4,    0) (   8,    0) (   3,    0) (   2,    0) (   5,    0) (   3,    0)
          (   6,    0) (   8,    0) (   1,    0) (   3,    0) (   1,    0) (   1,    0) (   5,    0) (   4,    0) (   3,    0) (   4,    0)
          (   4,    0) (   6,    0) (   1,    0) (   6,    0) (   3,    0) (   1,    0) (   6,    0) (   2,    0) (   7,    0) (   2,    0)
          (   5,    0) (   1,    0) (   2,    0) (   3,    0) (   2,    0) (   6,    0) (   5,    0) (   7,    0) (   3,    0) (   5,    0)
          (   2,    0) (   2,    0) (   0,    0) (   4,    0) (   4,    0) (   2,    0) (   2,    0) (   4,    0) (   7,    0) (   3,    0)
          (   5,    0) (   5,    0) (   4,    0) (   2,    0) (   2,    0) (   5,    0) (   2,    0) (   1,    0) (   4,    0) (   2,    0)
          (   4,    0) (   3,    0) (   3,    0) (   7,    0) (   6,    0) (   1,    0) (   4,    0) (   0,    0) (   3,    0) (   2,    0)
          (   3,    0) (   5,    0) (   4,    0) (   1,    0) (   4,    0) (   7,    0) (   4,    0) (   2,    0) (   3,    0) (   5,    0)
          (   2,    0) (   3,    0) (   1,    0) (   2,    0) (   8,    0) (   1,    0) (   4,    0) (   4,    0) (   4,    0) (   4,    0)
          (   8,    0) (   2,    0) (   2,    0) (   5,    0) (   2,    0) (   4,    0) (   6,    0) (   2,    0) (   4,    0) (   3,    0)
          (   0,    0) (   4,    0) (   2,    0) (   3,    0) (   2,    0) (   0,    0) (   2,    0) (   1,    0) (   2,    0) (   4,    0)
          (   4,    0) (   1,    0) (   2,    0) (   1,    0) (   3,    0) (   3,    0) (   3,    0) (   3,    0) (   2,    0) (   3,    0)
          (   4,    0) (   3,    0) (   3,    0) (   4,    0) (   2,    0) (   0,    0) (   3,    0) (   3,    0) (   1,    0) (   2,    0)
          (   7,    0) (   1,    0) (   4,    0) (   4,    0) (   3,    0) (   5,    0) (   2,    0) (   1,    0) (   3,    0) (   6,    0)
          (   3,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   3,    0) (   0,    0) (   5,    0) (   5,    0) (   3,    0)
          (   5,    0) (   3,    0) (   2,    0) (   2,    0) (   3,    0) (   3,    0) (   4,    0) (   2,    0) (   3,    0) (   2,    0)
          (   3,    0) (   4,    0) (   3,    0) (   8,    0) (   4,    0) (   3,    0) (   5,    0) (   3,    0) (   3,    0) (   0,    0)
          (   2,    0) (   7,    0) (   2,    0) (   6,    0) (   6,    0) (   2,    0) (   2,    0) (   2,    0) (   2,    0) (   4,    0)
          (   2,    0) (   5,    0) (   0,    0) (   3,    0) (   5,    0) (   4,    0) (   5,    0) (   1,    0) (   6,    0) (   2,    0)
          (   5,    0) (   3,    0) (   1,    0) (   1,    0) (   4,    0) (   2,    0) (   7,    0) (   7,    0) (   5,    0) (   2,    0)
          (   2,    0) (   4,    0) (   5,    0) (   1,    0) (   4,    0) (   3,    0) (   4,    0) (   1,    0) (   2,    0) (   2,    0)
          (   5,    0) (   4,    0) (   2,    0) (   4,    0) (   2,    0) (   1,    0) (   1,    0) (   3,    0) (   4,    0) (   2,    0)
          (   4,    0) (   1,    0) (   4,    0) (   2,    0) (   3,    0) (   2,    0) (   3,    0) (   2,    0) (   2,    0) (   1,    0)
          (   5,    0) (   1,    0) (   2,    0) (   6,    0) (   1,    0) (   3,    0) (   2,    0) (   5,    0) (   2,    0) (   4,    0)
          (   5,    0) (   3,    0) (   0,    0) (   5,    0) (   4,    0) (   5,    0) (   5,    0) (   4,    0) (   3,    0) (   1,    0)
          (   2,    0) (   1,    0) (   8,    0) (   3,    0) (   6,    0) (   5,    0) (   1,    0) (   3,    0) (   2,    0) (   0,    0)
          (   5,    0) (   3,    0) (   3,    0) (   1,    0) (   5,    0) (   6,    0) (   2,    0) (   5,    0) (   3,    0) (   1,    0)
          (   6,    0) (   4,    0) (   4,    0) (   3,    0) (   6,    0) (   3,    0) (   3,    0) (   3,    0) (   6,    0) (   5,    0)
         
node   7 sent_total   2102  recv_total      5

node   8  (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    1) (   3,    1) (   6,    0) (   2,    1) (   4,    0) (   3,    1)
          (   3,    0) (   4,    0) (   4,    1) (   3,    0) (   4,    0) (   4,    0) (   0,    0) (   2,    0) (   1,    0) (   4,    0)
          (   2,    0) (   3,    0) (   3,    0) (   5,    0) (   1,    0) (   3,    0) (   4,    0) (   6,    0) (   3,    0) (   4,    0)
          (   3,    0) (   2,    0) (   1,    0) (   4,    0) (   3,    0) (   7,    0) (   3,    0) (   3,    0) (   6,    0) (   4,    0)
          (   3,    0) (   2,    0) (   3,    0) (   4,    0) (   2,    0) (   2,    0) (   4,    0) (   4,    0) (   5,    0) (   5,    0)
          (   1,    0) (   4,    0) (   2,    0) (   2,    0) (   3,    0) (   4,    0) (   4,    0) (   2,    0) (   4,    0) (   2,    0)
          (   3,    0) (   2,    0) (   2,    0) (   5,    0) (   3,    0) (   2,    0) (   4,    0) (   2,    0) (   2,    0) (   5,    0)
          (   1,    0) (   3,    0) (   4,    0) (   1,    0) (   2,    0) (   4,    0) (   3,    0) (   3,    0) (   5,    0) (   7,    0)
          (   2,    0) (   3,    0) (   5,    0) (   3,    0) (   5,    0) (   1,    0) (   2,    0) (   2,    0) (   0,    0) (   3,    0)
          (   6,    0) (   3,    0) (   6,    0) (   0,    0) (   2,    0) (   1,    0) (   2,    0) (   2,    0) (   1,    0) (   1,    0)
          (   4,    0) (   2,    0) (   2,    0) (   3,    0) (   3,    0) (   2,    0) (   2,    0) (   5,    0) (   0,    0) (   3,    0)
          (   3,    0) (   2,    0) (   1,    0) (   3,    0) (   4,    0) (   2,    0) (   2,    0) (   2,    0) (   0,    0) (   3,    0)
          (   2,    0) (   4,    0) (   1,    0) (   2,    0) (   4,    0) (   6,    0) (   4,    0) (   2,    0) (   5,    0) (   3,    0)
          (   5,    0) (   2,    0) (   5,    0) (   1,    0) (   3,    0) (   0,    0) (   3,    0) (   5,    0) (   3,    0) (   0,    0)
          (   3,    0) (   2,    0) (   0,    0) (   2,    0) (   1,    0) (   5,    0) (   4,    0) (   4,    0) (   2,    0) (   4,    0)
          (   2,    0) (   2,    0) (   2,    0) (   3,    0) (   0,    0) (   1,    0) (   2,    0) (   3,    0) (   3,    0) (   3,    0)
          (   0,    0) (   2,    0) (   3,    0) (   5,    0) (   1,    0) (   4,    0) (   4,    0) (   7,    0) (   3,    0) (   3,    0)
          (   2,    0) (  10,    0) (   1,    0) (   1,    0) (   2,    0) (   6,    0) (   3,    0) (   2,    0) (   1,    0) (   5,    0)
          (   4,    0) (   4,    0) (   1,    0) (   2,    0) (   2,    0) (   3,    0) (   3,    0) (   1,    0) (   2,    0) (   3,    0)
          (   3,    0) (   4,    0) (   3,    0) (   2,    0) (   3,    0) (   2,    0) (   5,    0) (   3,    0) (   1,    0) (   1,    0)
          (   2,    0) (   1,    0) (   1,    0) (   5,    0) (   4,    0) (   4,    0) (   1,    0) (   1,    0) (   4,    0) (   2,    0)
          (   5,    0) (   3,    0) (   3,    0) (   4,    0) (   5,    0) (   3,    0) (   3,    0) (   4,    0) (   6,    0) (   6,    0)
          (   1,    0) (   3,    0) (   4,    0) (   3,    0) (   4,    0) (   4,    0) (   1,    0) (   5,    0) (   2,    0) (   6,    0)
          (   3,    0) (   5,    0) (   5,    0) (   7,    0) (   2,    0) (   4,    0) (   5,    0) (   7,    0) (   4,    0) (   3,    0)
          (   4,    0) (   0,    0) (   1,    0) (   3,    0) (   2,    0) (   5,    0) (   4,    0) (   1,    0) (   3,    0) (   1,    0)
          (   5,    0) (   2,    0) (   3,    0) (   2,    0) (   2,    0) (   3,    0) (   2,    0) (   5,    0) (   2,    0) (   3,    0)
          (   2,    0) (   2,    0) (   5,    0) (   4,    0) (   0,    0) (   2,    0) (   3,    0) (   2,    0) (   2,    0) (   2,    0)
          (   5,    0) (   2,    0) (   4,    0) (   2,    0) (   1,    0) (   0,    0) (   0,    0) (   3,    0) (   3,    0) (   4,    0)
          (   2,    0) (   3,    0) (   5,    0) (   4,    0) (   1,    0) (   2,    0) (   5,    0) (   1,    0) (   2,    0) (   7,    0)
          (   1,    0) (   0,    0) (   2,    0) (   2,    0) (   1,    0) (   5,    0) (   3,    0) (   4,    0) (   2,    0) (   2,    0)
          (   3,    0) (   2,    0) (   2,    0) (   2,    0) (   5,    0) (   5,    0) (   1,    0) (   4,    0) (   2,    0) (   4,    0)
          (   4,    0) (   1,    0) (   6,    0) (   4,    0) (   4,    0) (   4,    0) (   2,    0) (   5,    0) (   1,    0) (   5,    0)
          (   2,    0) (   3,    0) (   5,    0) (   3,    0) (   2,    0) (   3,    0) (   1,    0) (   2,    0) (   1,    0) (   3,    0)
          (   3,    0) (   3,    0) (   5,    0) (   5,    0) (   4,    0) (   4,    0) (   3,    0) (   3,    0) (   4,    0) (   4,    0)
          (   2,    0) (   3,    0) (   1,    0) (   6,    0) (   2,    0) (   4,    0) (   4,    0) (   4,    0) (   3,    0) (   2,    0)
          (   3,    0) (   3,    0) (   6,    0) (   2,    0) (   4,    0) (   2,    0) (   5,    0) (   4,    0) (   5,    0) (   2,    0)
          (   7,    0) (   3,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    0) (   6,    0) (   3,    0) (   6,    0) (   2,    0)
          (   4,    0) (   3,    0) (   4,    0) (   2,    0) (   6,    0) (   9,    0) (   3,    0) (   2,    0) (   4,    0) (   0,    0)
          (   1,    0) (   1,    0) (   4,    0) (   4,    0) (   3,    0) (   2,    0) (   6,    0) (   2,    0) (   3,    0) (   3,    0)
          (   1,    0) (   3,    0) (   1,    0) (   2,    0) (   1,    0) (   4,    0) (   3,    0) (   4,    0) (   1,    0) (   4,    0)
          (   0,    0) (   4,    0) (   2,    0) (   2,    0) (   2,    0) (   4,    0) (   2,    0) (   4,    0) (   4,    0) (   3,    0)
          (   5,    0) (   1,    0) (   5,    0) (   5,    0) (   2,    0) (   2,    0) (   0,    0) (   3,    0) (   4,    0) (   4,    0)
          (   2,    0) (   2,    0) (   7,    0) (   2,    0) (   5,    0) (   3,    0) (   2,    0) (   2,    0) (   2,    0) (   3,    0)
          (   4,    0) (   6,    0) (   4,    0) (   1,    0) (   4,    0) (   3,    0) (   3,    0) (   2,    0) (   3,    0) (   1,    0)
          (   3,    0) (   5,    0) (   2,    0) (   3,    0) (   3,    0) (   3,    0) (   5,    0) (   0,    0) (   8,    0) (   2,    0)
          (   3,    0) (   4,    0) (   3,    0) (   5,    0) (   2,    0) (   3,    0) (   4,    0) (   4,    0) (   5,    0) (   4,    0)
          (   5,    0) (   4,    0) (   4,    0) (   2,    0) (   4,    0) (   1,    0) (   5,    0) (   2,    0) (   4,    0) (   8,    0)
          (   3,    0) (   4,    0) (   5,    0) (   4,    0) (   2,    0) (   0,    0) (   4,    0) (   3,    0) (   0,    0) (   3,    0)
          (   3,    0) (   2,    0) (   4,    0) (   4,    0) (   4,    0) (   2,    0) (   4,    0) (   3,    0) (   2,    0) (   2,    0)
          (   4,    0) (   3,    0) (   5,    0) (   1,    0) (   2,    0) (   3,    0) (   6,    0) (   5,    0) (   2,    0) (   3,    0)
          (   2,    0) (   2,    0) (   5,    0) (   3,    0) (   1,    0) (   3,    0) (   7,    0) (   3,    0) (   3,    0) (   4,    0)
          (   3,    0) (   4,    0) (   5,    0) (   2,    0) (   4,    0) (   3,    0) (   2,    0) (   5,    0) (   3,    0) (   3,    0)
          (   4,    0) (   1,    0) (   4,    0) (   3,    0) (   0,    0) (   4,    0) (   4,    0) (   4,    0) (   2,    0) (   3,    0)
          (   5,    0) (   4,    0) (   2,    0) (   3,    0) (   2,    0) (   4,    0) (   2,    0) (   3,    0) (   2,    0) (   5,    0)
          (   2,    0) (   0,    0) (   2,    0) (   7,    0) (   1,    0) (   7,    0) (   6,    0) (   0,    0) (   3,    0) (   3,    0)
          (   2,    0) (   4,    0) (   4,    0) (   3,    0) (   5,    0) (   2,    0) (   2,    0) (   1,    0) (   6,    0) (   4,    0)
          (   5,    0) (   4,    0) (   1,    0) (   2,    0) (   3,    0) (   3,    0) (   4,    0) (   5,    0) (   0,    0) (   4,    0)
          (   4,    0) (   5,    0) (   2,    0) (   2,    0) (   3,    0) (   4,    0) (   4,    0) (   1,    0) (   2,    0) (   2,    0)
          (   1,    0) (   4,    0) (   1,    0) (   1,    0) (   3,    0) (   4,    0) (   2,    0) (   4,    0) (   5,    0) (   4,    0)
          (   4,    0) (   4,    0) (   3,    0) (   2,    0) (   2,    0) (   6,    0) (   5,    0) (   4,    0) (   4,    0) (   2,    0)
          (   6,    0) (   1,    0) (   2,    0) (   2,    0) (   3,    0) (   1,    0) (   4,    0) (   4,    0) (   5,    0) (   2,    0)
          (   7,    0) (   4,    0) (   6,    0) (   2,    0) (   2,    0) (   5,    0) (   2,    0) (   2,    0) (   4,    0) (   4,    0)
          (   3,    0) (   1,    0) (   5,    0) (   3,    0) (   3,    0) (   2,    0) (   2,    0) (   0,    0) (   3,    0) (   4,    0)
          (   2,    0) (   4,    0) (   5,    0) (   6,    0) (   1,    0) (   3,    0) (   1,    0) (   2,    0) (   4,    0) (   4,    0)
          (   3,    0) (   1,    0) (   1,    0) (   2,    0) (   0,    0) (   3,    0) (   1,    0) (   3,    0) (   4,    0) (   3,    0)
          (   0,    0) (   4,    0) (   3,    0) (   2,    0) (   5,    0) (   4,    0) (   4,    0) (   6,    0) (   2,    0) (   5,    0)
          (   5,    0) (   2,    0) (   3,    0) (   2,    0) (   2,    0) (   4,    0) (   2,    0) (   4,    0) (   2,    0) (   2,    0)
          (   3,    0) (   1,    0) (   5,    0) (   0,    0) (   4,    0) (   0,    0) (   3,    0) (   3,    0) (   6,    0) (   1,    0)
          (   1,    0) (   5,    0) (   2,    0) (   4,    0) (   0,    0) (   0,    0) (   0,    0) (   1,    0) (   1,    0) (   3,    0)
          (   2,    0) (   0,    0) (   2,    0) (   6,    0) (   4,    0) (   2,    0) (   3,    0) (   4,    0) (   5,    0) (   0,    0)
         
node   8 sent_total   2109  recv_total      6

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   4,    1) (   1,    1) (   3,    0) (   4,    0) (   2,    1)
          (   3,    0) (   2,    0) (   3,    0) (   3,    0) (   1,    0) (   3,    0) (   1,    0) (   5,    0) (   4,    0) (   3,    0)
          (   2,    0) (   1,    0) (   4,    0) (   6,    0) (   3,    0) (   3,    0) (   0,    0) (   2,    0) (   6,    0) (   5,    0)
          (   2,    0) (   4,    0) (   5,    0) (   5,    0) (   3,    0) (   5,    0) (   2,    0) (   1,    0) (   1,    0) (   1,    0)
          (   3,    0) (   2,    0) (   2,    0) (   2,    0) (   5,    0) (   5,    0) (   2,    0) (   3,    0) (   4,    0) (   4,    0)
          (   2,    0) (   2,    0) (   3,    0) (   5,    0) (   3,    0) (   5,    0) (   4,    0) (   5,    0) (   3,    0) (   3,    0)
          (   5,    0) (   3,    0) (   2,    0) (   3,    0) (   4,    0) (   0,    0) (   2,    0) (   3,    0) (   5,    0) (   5,    0)
          (   4,    0) (   2,    0) (   3,    0) (   1,    0) (   5,    0) (   1,    0) (   3,    0) (   3,    0) (   5,    0) (   1,    0)
          (   2,    0) (   5,    0) (   3,    0) (   7,    0) (   1,    0) (   2,    0) (   0,    0) (   1,    0) (   2,    0) (   5,    0)
          (   3,    0) (   0,    0) (   1,    0) (   3,    0) (   1,    0) (   3,    0) (   3,    0) (   3,    0) (   4,    0) (   5,    0)
          (   2,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
